Season,Player,Club,Position,Minutes,Goals,Assists,YellowCards,RedCards,CleanSheets,Threat,Creativity,Influence
2020-21,Jonjoe Kenny,Everton,Defender,78,0,0,0,0,0,8.0,8.1,11.0
2020-21,Jean-Philippe Gbamin,Everton,Midfielder,11,0,0,0,0,0,0.0,0.9,3.8
2020-21,Yerry Mina,Everton,Defender,1936,2,0,2,0,6,200.0,23.5,496.2
2020-21,Tom Davies,Everton,Midfielder,1417,0,1,3,0,5,30.0,112.0,205.6
2020-21,Dominic Calvert-Lewin,Everton,Forward,2871,16,6,3,0,11,1439.0,308.0,745.8
2020-21,Mason Holgate,Everton,Defender,2286,1,0,9,0,9,80.0,126.0,432.2
2020-21,Richarlison de Andrade,Everton,Forward,2862,7,6,4,1,11,1147.0,359.7,576.4
2020-21,João Virgínia,Everton,Goalkeeper,47,0,0,0,0,0,0.0,0.0,25.0
2020-21,Anthony Gordon,Everton,Midfielder,87,0,0,0,0,0,4.0,12.7,14.4
2020-21,Moise Kean,Everton,Forward,13,0,0,0,0,0,11.0,1.3,0.0
2020-21,Jarrad Branthwaite,Everton,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2020-21,Allan Marques Loureiro,Everton,Midfielder,2050,0,0,6,0,7,42.0,233.3,366.6
2020-21,James Rodríguez,Everton,Midfielder,1763,6,5,4,0,5,399.0,585.6,499.2
2020-21,Abdoulaye Doucouré,Everton,Midfielder,2443,2,3,6,0,9,267.0,319.4,433.8
2020-21,Niels Nkounkou,Everton,Defender,80,0,0,1,0,0,1.0,5.7,15.0
2020-21,Ben Godfrey,Everton,Defender,2683,0,2,4,0,11,152.0,84.3,610.4
2020-21,Robin Olsen,Everton,Goalkeeper,630,0,0,1,0,2,0.0,0.0,166.4
2020-21,Ellis Simms,Everton,Forward,0,0,0,0,0,0,0.0,0.0,0.0
2020-21,Tyler Onyango,Everton,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2020-21,Joshua King,Everton,Forward,138,0,0,0,0,0,31.0,5.6,13.4
2020-21,Kyle John,Everton,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2020-21,Nathan Broadhead,Everton,Midfielder,2,0,0,0,0,0,0.0,0.0,2.0
2020-21,Ryan Astley,Everton,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2020-21,Harry Tyrer,Everton,Goalkeeper,0,0,0,0,0,0,0.0,0.0,0.0
2020-21,Reece Welch,Everton,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2020-21,Isaac Price,Everton,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2020-21,Ruben Loftus-Cheek,Fulham,Midfielder,1962,1,0,3,0,11,439.0,274.2,201.6
2020-21,Fabricio Agosto Ramírez,Fulham,Goalkeeper,0,0,0,0,0,0,0.0,0.0,0.0
2020-21,Kevin McDonald,Fulham,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2020-21,Maxime Le Marchand,Fulham,Defender,122,0,0,2,0,0,1.0,1.6,12.6
2020-21,Stefan Johansen,Fulham,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2020-21,Tom Cairney,Fulham,Midfielder,758,1,1,2,0,1,124.0,278.3,170.6
2020-21,Tim Ream,Fulham,Defender,630,0,0,0,0,0,2.0,8.1,133.6
2020-21,Anthony Knockaert,Fulham,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2020-21,Michael Hector,Fulham,Defender,262,0,0,2,0,0,18.0,11.3,40.8
2020-21,Cyrus Christie,Fulham,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2020-21,Neeskens Kebano,Fulham,Midfielder,116,0,0,0,0,0,47.0,14.6,1.4
2020-21,Bobby Decordova-Reid,Fulham,Forward,2367,5,3,7,0,9,503.0,254.1,384.8
2020-21,Joe Bryan,Fulham,Defender,663,1,1,2,0,0,85.0,100.4,143.2
2020-21,Marcus Bettinelli,Fulham,Goalkeeper,0,0,0,0,0,0,0.0,0.0,0.0
2020-21,Aleksandar Mitrović,Fulham,Forward,1389,3,3,3,0,1,697.0,323.8,245.6
2020-21,Alfie Mawson,Fulham,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2020-21,Marek Rodák,Fulham,Goalkeeper,180,0,0,0,0,0,0.0,0.0,32.6
2020-21,Ivan Ricardo Neves Abreu Cavaleiro,Fulham,Midfielder,2465,3,0,2,0,7,530.0,647.2,347.0
2020-21,Josh Onomah,Fulham,Midfielder,369,0,0,1,0,0,47.0,28.7,33.6
2020-21,Jean Michaël Seri,Fulham,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2020-21,Aboubakar Kamara,Fulham,Midfielder,307,0,0,1,1,0,39.0,76.8,22.6
2020-21,André-Frank Zambo Anguissa,Fulham,Midfielder,2581,0,3,6,0,6,312.0,409.4,507.6
2020-21,Zeze Steven Sessegnon,Fulham,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2020-21,Harrison Reed,Fulham,Midfielder,2243,0,3,5,0,9,82.0,330.4,421.2
2020-21,Antonee Robinson,Fulham,Defender,2159,0,0,4,1,5,178.0,475.8,451.4
2020-21,Mario Lemina,Fulham,Midfielder,1696,1,1,5,0,3,134.0,169.5,294.0
2020-21,Alphonse Areola,Fulham,Goalkeeper,3240,0,0,2,0,9,0.0,0.0,876.2
2020-21,Kenny Tete,Fulham,Defender,1477,0,1,3,0,5,98.0,312.4,330.8
2020-21,Denis Odoi,Fulham,Defender,270,0,0,1,0,0,8.0,20.8,35.4
2020-21,Ademola Lookman,Fulham,Midfielder,2746,4,4,5,0,10,928.0,884.6,514.2
2020-21,Ola Aina,Fulham,Defender,2664,2,1,3,0,8,144.0,248.8,483.6
2020-21,Joachim Andersen,Fulham,Defender,2729,1,1,6,1,9,151.0,109.3,582.8
2020-21,Tosin Adarabioyo,Fulham,Defender,2953,0,1,1,0,9,223.0,70.1,673.8
2020-21,Terence Kongolo,Fulham,Defender,90,0,0,0,0,0,2.0,4.7,16.8
2020-21,Josh Maja,Fulham,Forward,804,3,0,0,0,5,314.0,103.2,138.0
2020-21,Fabio Carvalho,Fulham,Midfielder,254,1,0,0,0,0,161.0,30.8,72.4
2020-21,Sylvester Jasper,Fulham,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2020-21,Tyrese Francois,Fulham,Midfielder,14,0,0,0,0,0,0.0,1.3,1.2
2020-21,Wes Morgan,Leicester,Defender,16,0,0,0,0,0,0.0,0.1,3.0
2020-21,Kasper Schmeichel,Leicester,Goalkeeper,3420,0,0,0,0,11,0.0,0.0,769.0
2020-21,Christian Fuchs,Leicester,Defender,701,0,0,4,0,3,22.0,33.9,137.0
2020-21,Jonny Evans,Leicester,Defender,2473,2,2,7,0,10,115.0,129.0,532.4
2020-21,Adrien Silva,Leicester,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2020-21,Marc Albrighton,Leicester,Midfielder,1735,1,7,2,0,4,282.0,544.2,412.6
2020-21,Matty James,Leicester,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2020-21,Danny Ward,Leicester,Goalkeeper,0,0,0,0,0,0,0.0,0.0,0.0
2020-21,Jamie Vardy,Leicester,Forward,2838,15,14,1,0,8,1306.0,356.6,819.2
2020-21,Dennis Praet,Leicester,Midfielder,714,1,2,0,0,3,120.0,132.1,119.2
2020-21,Ricardo Domingos Barbosa Pereira,Leicester,Defender,954,0,1,3,0,2,144.0,162.4,183.4
2020-21,Daniel Amartey,Leicester,Defender,718,1,0,3,0,0,61.0,10.9,155.0
2020-21,Youri Tielemans,Leicester,Midfielder,3356,6,4,6,0,11,462.0,788.2,840.4
2020-21,Ayoze Pérez,Leicester,Midfielder,1322,2,1,2,0,5,482.0,323.6,255.6
2020-21,Demarai Gray,Leicester,Midfielder,18,0,0,0,0,0,3.0,1.3,0.2
2020-21,James Maddison,Leicester,Midfielder,2093,8,7,4,0,10,668.0,770.3,588.4
2020-21,Kelechi Iheanacho,Leicester,Forward,1452,12,2,1,0,5,814.0,413.9,540.2
2020-21,Hamza Choudhury,Leicester,Midfielder,311,0,0,1,0,2,29.0,13.5,34.0
2020-21,Harvey Barnes,Leicester,Midfielder,1944,9,5,0,0,7,810.0,359.0,556.4
2020-21,Wilfred Ndidi,Leicester,Midfielder,2175,1,4,6,0,7,78.0,234.5,549.2
2020-21,Filip Benkovic,Leicester,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2020-21,Çaglar Söyüncü,Leicester,Defender,1816,1,0,2,0,5,157.0,114.4,403.6
2020-21,James Justin,Leicester,Defender,2070,2,2,4,0,9,195.0,290.7,472.2
2020-21,Luke Thomas,Leicester,Defender,968,1,0,2,0,1,101.0,111.7,169.0
2020-21,Timothy Castagne,Leicester,Defender,2345,2,4,1,0,6,181.0,350.2,486.6
2020-21,Nampalys Mendy,Leicester,Midfielder,1452,0,1,5,0,4,23.0,118.7,153.0
2020-21,Cengiz Ünder,Leicester,Midfielder,275,0,2,0,0,0,88.0,87.5,73.4
2020-21,Wesley Fofana,Leicester,Defender,2260,0,1,7,0,7,121.0,107.8,502.0
2020-21,Islam Slimani,Leicester,Forward,19,0,0,0,0,0,6.0,11.7,0.2
2020-21,Vontae Daley-Campbell,Leicester,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2020-21,Thakgalo Leshabela,Leicester,Midfielder,9,0,0,0,0,0,0.0,1.4,0.6
2020-21,Sidnei Tavares,Leicester,Midfielder,84,0,0,0,0,0,9.0,1.2,9.6
2020-21,Shane Flynn,Leicester,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2020-21,Thanawat Suengchitthawon,Leicester,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2020-21,Tawanda Maswanhise,Leicester,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2020-21,Pablo Hernández Domínguez,Leeds,Midfielder,414,0,3,1,0,1,153.0,97.9,84.0
2020-21,Francisco Casilla Cortés,Leeds,Goalkeeper,270,0,0,0,0,1,0.0,0.0,68.0
2020-21,Liam Cooper,Leeds,Defender,2186,1,0,4,1,6,259.0,17.7,620.4
2020-21,Barry Douglas,Leeds,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2020-21,Luke Ayling,Leeds,Defender,3399,0,0,7,0,12,350.0,421.4,843.2
2020-21,Mateusz Klich,Leeds,Midfielder,2386,4,5,6,0,8,333.0,661.4,464.6
2020-21,Adam Forshaw,Leeds,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2020-21,Stuart Dallas,Leeds,Defender,3410,8,3,7,0,12,527.0,454.6,756.8
2020-21,Ezgjan Alioski,Leeds,Defender,2456,2,3,7,0,10,281.0,423.0,477.8
2020-21,Patrick Bamford,Leeds,Forward,3052,17,11,3,0,10,1512.0,371.0,867.2
2020-21,Jack Harrison,Leeds,Midfielder,2846,8,10,2,0,11,666.0,821.7,759.2
2020-21,Kalvin Phillips,Leeds,Midfielder,2428,1,2,10,0,9,82.0,539.3,535.4
2020-21,Hélder Wander Sousa de Azevedo e Costa,Leeds,Midfielder,1150,3,4,0,0,3,289.0,134.3,224.2
2020-21,Tyler Roberts,Leeds,Midfielder,1330,1,2,3,0,4,296.0,239.0,189.4
2020-21,Jay-Roy Grot,Leeds,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2020-21,Kamil Miazek,Leeds,Goalkeeper,0,0,0,0,0,0,0.0,0.0,0.0
2020-21,Ian Carlo Poveda-Ocampo,Leeds,Midfielder,344,0,0,0,0,0,91.0,71.5,55.0
2020-21,Jamie Shackleton,Leeds,Midfielder,454,0,0,0,0,1,18.0,45.7,52.0
2020-21,Pascal Struijk,Leeds,Defender,2072,1,0,3,0,7,222.0,66.3,513.0
2020-21,Jordan Stevens,Leeds,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2020-21,Illan Meslier,Leeds,Goalkeeper,3150,0,0,0,0,11,0.0,10.0,1026.0
2020-21,Leif Davis,Leeds,Defender,31,0,0,0,0,0,0.0,0.6,2.8
2020-21,Oliver Casey,Leeds,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2020-21,Robin Koch,Leeds,Defender,1130,0,0,1,0,4,131.0,52.2,230.2
2020-21,Rodrigo Moreno,Leeds,Forward,1279,7,4,3,0,3,617.0,409.7,398.4
2020-21,Elia Caprile,Leeds,Goalkeeper,0,0,0,0,0,0,0.0,0.0,0.0
2020-21,Mateusz Bogusz,Leeds,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2020-21,Diego Llorente,Leeds,Defender,1203,1,0,1,0,4,115.0,51.0,293.0
2020-21,Raphael Dias Belloli,Leeds,Midfielder,2358,6,10,3,0,9,902.0,889.3,719.6
2020-21,Jack Jenkins,Leeds,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2020-21,Niall Huggins,Leeds,Forward,37,0,0,0,0,0,2.0,0.9,2.6
2020-21,Charlie Cresswell,Leeds,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2020-21,Joe Gelhardt,Leeds,Forward,0,0,0,0,0,0,0.0,0.0,0.0
2020-21,Gaetano Berardi,Leeds,Defender,113,0,0,0,0,1,18.0,0.9,17.2
2020-21,Sam Greenwood,Leeds,Forward,0,0,0,0,0,0,0.0,0.0,0.0
2020-21,Crysencio Summerville,Leeds,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2020-21,Cody Drameh,Leeds,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2020-21,James Milner,Liverpool,Midfielder,1056,0,2,3,0,4,108.0,242.0,200.0
2020-21,Konstantinos Tsimikas,Liverpool,Defender,6,0,0,0,0,0,0.0,0.1,0.0
2020-21,Georginio Wijnaldum,Liverpool,Midfielder,2938,2,1,1,0,10,307.0,387.0,358.2
2020-21,Jordan Henderson,Liverpool,Midfielder,1704,1,2,0,0,4,108.0,262.3,358.0
2020-21,Adrián San Miguel del Castillo,Liverpool,Goalkeeper,270,0,0,0,0,1,0.0,0.0,59.6
2020-21,Joel Matip,Liverpool,Defender,690,1,2,2,0,3,84.0,42.4,179.0
2020-21,Xherdan Shaqiri,Liverpool,Midfielder,548,0,2,2,0,2,86.0,294.2,95.2
2020-21,Alex Oxlade-Chamberlain,Liverpool,Midfielder,243,1,1,0,0,0,68.0,32.9,70.8
2020-21,Roberto Firmino,Liverpool,Forward,2837,9,8,2,0,10,1415.0,643.2,729.4
2020-21,Virgil van Dijk,Liverpool,Defender,370,1,0,1,0,1,66.0,4.8,82.4
2020-21,Sadio Mané,Liverpool,Midfielder,2808,11,11,3,0,12,1535.0,809.7,808.8
2020-21,Alisson Ramses Becker,Liverpool,Goalkeeper,2970,1,0,1,0,10,17.0,0.1,776.4
2020-21,Fabio Henrique Tavares,Liverpool,Midfielder,2566,0,2,6,0,11,75.0,106.8,460.4
2020-21,Mohamed Salah,Liverpool,Midfielder,3077,22,6,0,0,11,1980.0,825.7,1056.0
2020-21,Andrew Robertson,Liverpool,Defender,3384,1,8,2,0,12,359.0,1129.3,754.4
2020-21,Divock Origi,Liverpool,Forward,180,0,0,0,0,1,60.0,33.2,17.8
2020-21,Harry Wilson,Liverpool,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2020-21,Trent Alexander-Arnold,Liverpool,Defender,3029,2,8,2,0,10,529.0,1238.8,789.6
2020-21,Joseph Gomez,Liverpool,Defender,589,0,0,0,0,0,0.0,18.1,106.8
2020-21,Naby Keita,Liverpool,Midfielder,517,0,0,1,0,2,119.0,100.5,70.6
2020-21,Curtis Jones,Liverpool,Midfielder,1169,1,2,2,0,5,289.0,233.4,224.6
2020-21,Neco Williams,Liverpool,Defender,247,0,0,1,0,1,34.0,47.8,42.0
2020-21,Harvey Elliott,Liverpool,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2020-21,Diogo Jota,Liverpool,Midfielder,1106,9,0,2,0,4,680.0,188.3,387.4
2020-21,Thiago Alcántara do Nascimento,Liverpool,Midfielder,1851,1,0,4,0,8,178.0,460.3,378.8
2020-21,Caoimhin Kelleher,Liverpool,Goalkeeper,180,0,0,0,0,1,0.0,0.0,57.8
2020-21,Nathaniel Phillips,Liverpool,Defender,1455,1,1,2,0,7,132.0,90.6,376.4
2020-21,Rhys Williams,Liverpool,Defender,659,0,0,0,0,3,62.0,29.8,111.6
2020-21,Leighton Clarkson,Liverpool,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2020-21,Jake Cain,Liverpool,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2020-21,Ozan Kabak,Liverpool,Defender,801,0,0,3,0,3,19.0,17.2,131.0
2020-21,Ben Davies,Liverpool,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2020-21,Liam Hughes,Liverpool,Goalkeeper,0,0,0,0,0,0,0.0,0.0,0.0
2020-21,Jakub Ojrzynski,Liverpool,Goalkeeper,0,0,0,0,0,0,0.0,0.0,0.0
2020-21,Ben Woodburn,Liverpool,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2020-21,Billy Koumetio,Liverpool,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2020-21,Fernando Luiz Rosa,Man City,Defender,1182,0,2,6,0,7,106.0,220.8,248.6
2020-21,Claudio Bravo,Man City,Goalkeeper,0,0,0,0,0,0,0.0,0.0,0.0
2020-21,Sergio Agüero,Man City,Forward,554,4,1,0,0,4,326.0,102.2,200.6
2020-21,Nicolás Otamendi,Man City,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2020-21,Kyle Walker,Man City,Defender,1944,1,1,1,0,9,88.0,200.9,332.2
2020-21,Ilkay Gündogan,Man City,Midfielder,2025,13,4,1,0,12,712.0,688.4,754.6
2020-21,Kevin De Bruyne,Man City,Midfielder,1995,6,12,1,0,12,914.0,1170.1,760.8
2020-21,John Stones,Man City,Defender,1933,4,0,0,1,14,192.0,79.8,520.0
2020-21,Benjamin Mendy,Man City,Defender,951,2,1,2,0,5,89.0,117.1,179.8
2020-21,Riyad Mahrez,Man City,Midfielder,1945,9,8,0,0,11,893.0,693.6,606.0
2020-21,Raheem Sterling,Man City,Midfielder,2534,10,9,4,0,14,1366.0,584.1,663.4
2020-21,João Pedro Cavaco Cancelo,Man City,Defender,2298,2,4,5,1,14,394.0,673.0,569.8
2020-21,Ederson Santana de Moraes,Man City,Goalkeeper,3240,0,1,3,0,19,0.0,10.0,586.0
2020-21,Nathan Aké,Man City,Defender,797,1,0,4,0,3,44.0,46.9,156.0
2020-21,Aymeric Laporte,Man City,Defender,1343,0,0,1,0,7,85.0,78.0,233.4
2020-21,Bernardo Mota Veiga de Carvalho e Silva,Man City,Midfielder,2063,2,7,5,0,11,463.0,476.2,399.6
2020-21,Gabriel Fernando de Jesus,Man City,Forward,2056,9,5,2,0,11,931.0,467.5,501.0
2020-21,Oleksandr Zinchenko,Man City,Defender,1473,0,0,0,0,8,134.0,295.7,272.0
2020-21,Phil Foden,Man City,Midfielder,1607,9,8,0,0,6,734.0,545.8,580.8
2020-21,Tommy Doyle,Man City,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2020-21,Rodrigo Hernandez,Man City,Midfielder,2747,2,2,6,0,13,335.0,546.3,640.6
2020-21,Ferran Torres,Man City,Midfielder,1297,7,4,1,0,7,543.0,276.4,352.2
2020-21,Eric Garcia,Man City,Defender,380,0,0,0,0,0,5.0,26.4,67.6
2020-21,Adrián Bernabé,Man City,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2020-21,Zack Steffen,Man City,Goalkeeper,90,0,0,0,0,0,0.0,0.0,9.6
2020-21,Liam Delap,Man City,Forward,39,0,0,0,0,0,4.0,0.3,0.0
2020-21,Cole Palmer,Man City,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2020-21,Rúben Santos Gato Alves Dias,Man City,Defender,2843,1,1,4,0,17,218.0,91.0,651.6
2020-21,James Trafford,Man City,Goalkeeper,0,0,0,0,0,0,0.0,0.0,0.0
2020-21,Scott Carson,Man City,Goalkeeper,90,0,0,0,0,0,0.0,0.0,37.4
2020-21,Felix Nmecha,Man City,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2020-21,Luke Mbete,Man City,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2020-21,Taylor Harwood-Bellis,Man City,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2020-21,Claudio Gomes,Man City,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2020-21,Sergio Romero,Man Utd,Goalkeeper,0,0,0,0,0,0,0.0,0.0,0.0
2020-21,Juan Mata,Man Utd,Midfielder,507,1,3,0,0,1,86.0,132.8,108.4
2020-21,David de Gea,Man Utd,Goalkeeper,2295,0,0,0,0,9,0.0,0.0,464.2
2020-21,Chris Smalling,Man Utd,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2020-21,Odion Ighalo,Man Utd,Forward,9,0,0,0,0,0,2.0,0.1,0.0
2020-21,Marcos Rojo,Man Utd,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2020-21,Nemanja Matic,Man Utd,Midfielder,1101,0,1,2,0,4,80.0,149.0,218.4
2020-21,Paul Pogba,Man Utd,Midfielder,1892,3,6,3,0,5,401.0,376.0,451.4
2020-21,Phil Jones,Man Utd,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2020-21,Harry Maguire,Man Utd,Defender,3047,2,2,11,0,13,428.0,133.6,701.4
2020-21,Frederico Rodrigues de Paula Santos,Man Utd,Midfielder,2389,1,0,5,0,12,200.0,395.6,482.6
2020-21,Luke Shaw,Man Utd,Defender,2653,1,5,8,0,10,243.0,1085.9,596.0
2020-21,Bruno Miguel Borges Fernandes,Man Utd,Midfielder,3101,18,14,6,0,13,1253.0,1414.9,1292.6
2020-21,Anthony Martial,Man Utd,Forward,1477,4,7,0,1,4,709.0,265.4,297.6
2020-21,Andreas Pereira,Man Utd,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2020-21,Dean Henderson,Man Utd,Goalkeeper,1125,0,0,3,0,4,0.0,0.0,275.4
2020-21,Marcus Rashford,Man Utd,Midfielder,2917,11,11,4,0,12,1127.0,682.1,793.2
2020-21,Axel Tuanzebe,Man Utd,Defender,402,0,0,2,0,0,0.0,6.0,95.0
2020-21,Victor Lindelöf,Man Utd,Defender,2585,1,1,0,0,10,56.0,102.6,503.0
2020-21,Scott McTominay,Man Utd,Midfielder,2124,4,2,3,0,9,314.0,270.5,523.2
2020-21,Eric Bailly,Man Utd,Defender,915,0,0,3,0,3,26.0,8.3,175.6
2020-21,Daniel James,Man Utd,Midfielder,907,3,1,3,0,4,285.0,145.7,186.0
2020-21,Timothy Fosu-Mensah,Man Utd,Defender,80,0,0,1,0,0,16.0,30.5,17.8
2020-21,Aaron Wan-Bissaka,Man Utd,Defender,3060,2,5,3,0,13,159.0,498.2,785.4
2020-21,José Diogo Dalot Teixeira,Man Utd,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2020-21,Mason Greenwood,Man Utd,Midfielder,1813,7,2,2,0,7,881.0,278.7,370.8
2020-21,Tahith Chong,Man Utd,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2020-21,James Garner,Man Utd,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2020-21,Brandon Williams,Man Utd,Defender,187,0,0,0,0,0,19.0,19.4,26.6
2020-21,Teden Mengi,Man Utd,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2020-21,Donny van de Beek,Man Utd,Midfielder,511,1,2,1,0,0,70.0,58.4,117.0
2020-21,Alex Nicolao Telles,Man Utd,Defender,689,0,2,0,0,1,33.0,200.7,168.6
2020-21,Edinson Cavani,Man Utd,Forward,1364,10,4,4,0,4,513.0,203.3,443.4
2020-21,Facundo Pellistri,Man Utd,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2020-21,Lee Grant,Man Utd,Goalkeeper,0,0,0,0,0,0,0.0,0.0,0.0
2020-21,Amad Diallo,Man Utd,Midfielder,165,0,1,0,0,0,9.0,31.2,38.0
2020-21,Shola Shoretire,Man Utd,Midfielder,9,0,0,0,0,0,0.0,1.1,0.2
2020-21,Nathan Bishop,Man Utd,Goalkeeper,0,0,0,0,0,0,0.0,0.0,0.0
2020-21,Anthony Elanga,Man Utd,Midfielder,155,1,0,0,0,0,29.0,19.7,51.6
2020-21,Hannibal Mejbri,Man Utd,Midfielder,8,0,0,0,0,0,0.0,0.0,1.2
2020-21,William Fish,Man Utd,Defender,1,0,0,0,0,0,0.0,0.0,0.0
2020-21,Joseph Willock,Newcastle,Midfielder,1210,8,0,1,0,4,401.0,137.2,436.6
2020-21,Andy Carroll,Newcastle,Forward,380,1,1,1,0,1,187.0,37.1,64.0
2020-21,Jonjo Shelvey,Newcastle,Midfielder,2616,1,3,7,0,6,299.0,522.1,474.2
2020-21,Matt Ritchie,Newcastle,Midfielder,1347,0,5,2,0,3,101.0,411.9,225.8
2020-21,Federico Fernández,Newcastle,Defender,2080,0,0,4,0,5,64.0,91.3,522.0
2020-21,Ciaran Clark,Newcastle,Defender,1890,1,0,3,0,3,105.0,29.8,402.6
2020-21,Karl Darlow,Newcastle,Goalkeeper,2250,0,0,3,0,4,0.0,0.0,682.4
2020-21,Martin Dubravka,Newcastle,Goalkeeper,1170,0,0,0,0,3,0.0,0.0,346.8
2020-21,Florian Lejeune,Newcastle,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2020-21,Jamaal Lascelles,Newcastle,Defender,1625,2,0,4,0,2,161.0,38.1,345.2
2020-21,Dwight Gayle,Newcastle,Forward,501,1,1,0,0,0,263.0,89.4,79.6
2020-21,Christian Atsu,Newcastle,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2020-21,Paul Dummett,Newcastle,Defender,1254,1,0,2,0,3,45.0,68.1,274.4
2020-21,Javier Manquillo,Newcastle,Defender,822,0,0,1,0,3,18.0,93.5,109.8
2020-21,Emil Krafth,Newcastle,Defender,1286,1,1,4,0,5,88.0,87.7,240.4
2020-21,Fabian Schär,Newcastle,Defender,1255,1,0,4,1,2,116.0,9.0,251.0
2020-21,DeAndre Yedlin,Newcastle,Defender,435,0,0,0,0,1,20.0,41.8,58.6
2020-21,Isaac Hayden,Newcastle,Midfielder,1942,0,0,8,0,4,155.0,117.7,278.0
2020-21,Rolando Aarons,Newcastle,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2020-21,Allan Saint-Maximin,Newcastle,Midfielder,1554,3,5,0,0,7,418.0,394.2,376.0
2020-21,Miguel Almirón,Newcastle,Midfielder,2426,4,2,3,0,5,425.0,447.3,452.6
2020-21,Joelinton Cássio Apolinário de Lira,Newcastle,Forward,1979,4,2,3,0,3,612.0,250.1,357.0
2020-21,Yoshinori Muto,Newcastle,Forward,0,0,0,0,0,0,0.0,0.0,0.0
2020-21,Kelland Watts,Newcastle,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2020-21,Sean Longstaff,Newcastle,Midfielder,1405,0,1,2,0,2,148.0,182.8,179.2
2020-21,Jeff Hendrick,Newcastle,Midfielder,1418,2,1,1,1,3,95.0,99.0,211.4
2020-21,Matthew Longstaff,Newcastle,Midfielder,376,0,0,0,0,1,2.0,35.6,32.6
2020-21,Mark Gillespie,Newcastle,Goalkeeper,0,0,0,0,0,0,0.0,0.0,0.0
2020-21,Jacob Murphy,Newcastle,Midfielder,1617,2,3,3,0,3,289.0,280.8,363.4
2020-21,Callum Wilson,Newcastle,Forward,2081,12,6,2,0,5,761.0,230.4,557.4
2020-21,Ryan Fraser,Newcastle,Midfielder,922,0,4,0,1,4,165.0,395.0,142.8
2020-21,Jamal Lewis,Newcastle,Defender,1833,0,1,4,0,3,47.0,224.8,272.6
2020-21,Elliot Anderson,Newcastle,Midfielder,3,0,0,0,0,0,2.0,0.3,0.0
